kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
8800954;K01274.01;Kepler-421 b;CONFIRMED;CANDIDATE;;0;0;0;0;704.962626;9.05E-03;-9.05E-03;0.8495;0.0063;-0.3772;18.003;732;-732;2.32E+03;5.81E+01;-5.81E+01;4.53;3.50E-01;-3.60E-01;178;;;0.24;0.06;-0.05;96.1;5305;121;-95;4489;76;-46;818;62;-66;283.25681;45.08778;13.354
8583696;K01275.01;Kepler-803 b;CONFIRMED;CANDIDATE;936;0;0;0;0;50.28635977;8.52E-05;-8.52E-05;18;326;-17;6.3212;0.0464;-0.0464;1.12E+03;1.28E+01;-1.28E+01;3.88;6.20E-01;-5.60E-01;543;;;20.59;9.07;-6.66;99.5;5900;105;-117;4309;132;-108;1167;185;-168;299.22162;44.693871;13.672
8804283;K01276.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;22.79020351;6.88E-05;-6.88E-05;36;415;-36;5.0394;79;-79;6.18E+02;1.39E+01;-1.39E+01;2.57;3.60E-01;-3.60E-01;634;;;38.27;14.48;-11.44;47.7;5478;82;-74;4354;132;-96;1053;147;-147;285.0361;45.07106;14.766
8804283;K01276.02;;CANDIDATE;CANDIDATE;1;0;0;0;0;13.26079792;9.80E-05;-9.80E-05;0.22;0.25;-0.22;3912;169;-169;1.99E+02;1.24E+01;-1.24E+01;1.47;2.00E-01;-2.10E-01;760;;;78.79;29.8;-23.55;17.6;5478;82;-74;4354;132;-96;1053;147;-147;285.0361;45.07106;14.766
8552565;K01277.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;1.061932545;1.25E-06;-1.25E-06;713;112;-216;2.1429;0.0386;-0.0386;1.34E+02;2.00E+00;-2.00E+00;2.29;4.80E-01;-7.10E-01;2508;;;9391.15;5840.09;-5394.87;80.2;6134;167;-167;3975;259;-111;1851;383;-575;288.90253;44.632992;12.953
4155328;K01335.01;Kepler-820 b;CONFIRMED;CANDIDATE;1;0;0;0;0;127.8334997;4.04E-04;-4.04E-04;416;35;-0.38;10.914;113;-113;1.83E+03;2.74E+01;-2.74E+01;9.46;1.56E+00;-2.14E+00;554;;;22.21;9.24;-9.6;76.9;6505;71;-84;3973;0.18;-105;2.17;357;-492;291.02014;39.22068;13.968
4077526;K01336.01;Kepler-58 b;CONFIRMED;CANDIDATE;1;0;0;0;0;10.21864532;4.52E-05;-4.52E-05;416;34;-416;3802;113;-113;4.45E+02;1.80E+01;-1.80E+01;2.33;7.50E-01;-3.30E-01;920;;;169.13;166.28;-60.31;26.6;6100;193;-214;4376;105;-195;1083;0.35;-0.15;296.35867;39.115189;14.82
4077526;K01336.02;Kepler-58 c;CONFIRMED;CANDIDATE;1;0;0;0;0;15.573637;1.01E-04;-1.01E-04;946;5;-671;5326;184;-184;4.68E+02;1.96E+01;-1.96E+01;2.94;9.50E-01;-4.10E-01;799;;;96.38;94.75;-34.37;24.7;6100;193;-214;4376;105;-195;1083;0.35;-0.15;296.35867;39.115189;14.82
4077526;K01336.03;Kepler-58 d;CONFIRMED;CANDIDATE;1;0;0;0;0;40.1015561;2.90E-04;-2.90E-04;868;83;-623;5246;0.19;-0.19;5.50E+02;3.07E+01;-3.07E+01;2.92;9.50E-01;-4.00E-01;583;;;27.31;26.84;-9.74;19;6100;193;-214;4376;105;-195;1083;0.35;-0.15;296.35867;39.115189;14.82
4077526;K01336.04;;CANDIDATE;CANDIDATE;1;0;0;0;0;4.45814897;2.90E-05;-2.90E-05;754;223;-548;2867;152;-152;1.88E+02;1.45E+01;-1.45E+01;1.61;5.20E-01;-2.20E-01;1212;;;511.6;502.96;-182.45;14.3;6100;193;-214;4376;105;-195;1083;0.35;-0.15;296.35867;39.115189;14.82
8937021;K01394.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;5.663621501;6.71E-06;-6.71E-06;169;0.27;-169;1.2968;0.0371;-0.0371;1.23E+03;3.60E+01;-3.60E+01;2.47;2.40E-01;-1.90E-01;774;;;84.76;29.76;-20.31;39.8;4917;148;-133;4601;36;-54;723;69;-57;284.79102;45.228989;15.444
8935810;K01395.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;6.230335;1.01E-05;-1.01E-05;808;92;-595;1.6493;0.0514;-0.0514;1.45E+03;4.72E+01;-4.72E+01;3.7;7.40E-01;-3.10E-01;875;;;138.33;87.09;-37.97;31.6;5477;172;-191;4557;27;-153;865;173;-74;284.20966;45.25808;15.977
2441495;K00166.01;Kepler-479 b;CONFIRMED;CANDIDATE;1;0;0;0;0;12.49340725;1.24E-05;-1.24E-05;594;0.27;-395;2.2614;0.0287;-0.0287;7.16E+02;1.08E+01;-1.08E+01;2.2;1.70E-01;-1.00E-01;649;;;42.08;10.56;-6.76;76.2;5207;103;-103;4561;32;-63;795;0.06;-37;291.02185;37.769791;13.575
9455556;K01396.01;Kepler-294 c;CONFIRMED;CANDIDATE;1;0;0;0;0;6.62643441;1.66E-05;-1.66E-05;111;302;-111;3.1752;0.0609;-0.0609;8.15E+02;2.17E+01;-2.17E+01;2.54;3.10E-01;-1.20E-01;895;;;151.59;49.33;-22.13;40.6;5616;76;-84;4529;18;-102;903;109;-43;287.392;46.059311;15.843
9455556;K01396.02;Kepler-294 b;CONFIRMED;CANDIDATE;992;0;0;0;0;3.70122061;1.38E-05;-1.38E-05;178;265;-178;2523;102;-102;3.27E+02;1.87E+01;-1.87E+01;1.62;1.90E-01;-8.00E-02;1087;;;330.02;107.38;-48.19;19.6;5616;76;-84;4529;18;-102;903;109;-43;287.392;46.059311;15.843
9427402;K01397.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;6.247030799;8.93E-06;-8.93E-06;39;355;-39;1.4848;0.0365;-0.0365;1.50E+03;3.85E+01;-3.85E+01;1.89;1.50E-01;-1.90E-01;512;;;16.23;4.25;-4.11;44.8;3821;76;-84;4764;48;-36;487;39;-47;299.6777;45.972328;15.369
3732821;K01207.01;Kepler-790 b;CONFIRMED;CANDIDATE;1;0;0;0;0;13.73474071;4.21E-05;-4.21E-05;941;11;-658;2769;137;-137;7.46E+02;2.79E+01;-2.79E+01;2.71;3.10E-01;-3.10E-01;634;;;38.11;15.01;-11.24;31;5196;153;-138;4524;88;-72;772;88;-88;286.91711;38.872219;15.187
3962440;K01208.01;;CANDIDATE;CANDIDATE;;0;0;0;0;700.0029822;0.00E+00;0.00E+00;143;0.2164;-0.1429;7.6525;0.0939;-0.0939;3.25E+03;6.69E+01;-6.69E+01;6.43;3.55E+00;-6.80E-01;238;;;0.76;1.27;-0.23;60.3;6487;164;-215;4397;0.06;-329;1118;617;-118;293.61877;39.022572;13.594
3534076;K01209.01;;CANDIDATE;CANDIDATE;;0;0;0;0;272.0868353;8.51E-04;-8.51E-04;0.3629;111;-0.3629;2.7145;0.0937;-0.0937;5.57E+03;2.96E+02;-2.96E+02;5.95;2.67E+00;-5.30E-01;251;;;0.93;1.33;-0.25;21.5;5587;208;-168;4548;47;-273;791;355;-71;288.31436;38.693291;15.166
3962357;K01210.01;Kepler-791 b;CONFIRMED;CANDIDATE;1;0;0;0;0;14.55387488;9.87E-05;-9.87E-05;955;12;-671;6973;0.28;-0.28;3.20E+02;1.33E+01;-1.33E+01;3.45;6.20E-01;-6.30E-01;939;;;183.48;84.88;-67.13;26.8;6143;73;-85;4177;149;-122;1507;273;-273;293.59583;39.02948;14.377
9110357;K00016.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;0.895277575;5.07E-07;-5.07E-07;928;22;-45;2711;112;-112;5.35E+02;4.80E+00;-4.80E+00;9.27;2.27E+00;-4.56E+00;4253;;;77480.31;56723.64;-60586.17;132.1;8040;224;-336;3707;432;-108;3325;817;-1634;298.34421;45.40992;13.574
8394721;K00152.04;Kepler-79 e;CONFIRMED;CANDIDATE;976;0;0;0;0;81.0637895;4.08E-04;-4.08E-04;584;0.36;-379;3001;126;-126;4.76E+02;2.60E+01;-2.60E+01;3.01;5.60E-01;-4.60E-01;511;;;16.12;8.24;-5.53;19.4;6198;111;-136;4237;0.13;-117;1324;247;-202;300.51712;44.38158;13.914
8609450;K01278.01;Kepler-282 d;CONFIRMED;CANDIDATE;1;0;0;0;0;24.8056775;1.03E-04;-1.03E-04;7;415;-7;6148;102;-102;6.24E+02;1.65E+01;-1.65E+01;2.16;2.20E-01;-2.20E-01;588;;;28.22;8.8;-6.99;39.4;5600;112;-100;4455;102;-77;872;88;-88;284.67728;44.79768;15.204
6541920;K00157.01;Kepler-11 c;CONFIRMED;CANDIDATE;1;0;0;0;0;13.02493307;1.26E-05;-1.26E-05;4;337;-4;4.5706;0.0283;-0.0283;7.78E+02;6.70E+00;-6.70E+00;2.88;1.90E-01;-1.80E-01;786;;;90.1;20.51;-16.81;119.3;5657;113;-101;4364;55;-45;1046;68;-68;297.11511;41.909142;13.709
8609450;K01278.02;Kepler-282 e;CONFIRMED;CANDIDATE;1;0;0;0;0;44.3471936;1.72E-04;-1.72E-04;273;161;-273;6.43;106;-106;7.92E+02;2.06E+01;-2.06E+01;2.45;2.50E-01;-2.50E-01;484;;;13;4.05;-3.22;40.5;5600;112;-100;4455;102;-77;872;88;-88;284.67728;44.79768;15.204
8609450;K01278.03;Kepler-282 b;CONFIRMED;CANDIDATE;896;0;0;0;0;9.2207691;1.40E-04;-1.40E-04;37;411;-37;4907;279;-279;1.40E+02;1.16E+01;-1.16E+01;1.02;1.10E-01;-1.00E-01;817;;;105.63;32.94;-26.19;13.2;5600;112;-100;4455;102;-77;872;88;-88;284.67728;44.79768;15.204
8609450;K01278.04;Kepler-282 c;CONFIRMED;CANDIDATE;992;0;0;0;0;13.6396648;2.30E-04;-2.30E-04;105;344;-105;5425;0.3;-0.3;1.63E+02;1.32E+01;-1.32E+01;1.1;1.10E-01;-1.10E-01;717;;;62.6;19.52;-15.52;13.3;5600;112;-100;4455;102;-77;872;88;-88;284.67728;44.79768;15.204
4243911;K01337.01;Kepler-821 b;CONFIRMED;CANDIDATE;1;0;0;0;0;1.922799706;4.69E-06;-4.69E-06;36;439;-36;1.8604;0.0654;-0.0654;2.60E+02;1.02E+01;-1.02E+01;1.28;1.10E-01;-5.00E-02;1215;;;514.44;122.17;-70.37;30.1;5194;72;-83;4559;22;-72;815;67;-33;285.61746;39.379532;14.829
4466677;K01338.01;Kepler-822 b;CONFIRMED;CANDIDATE;1;0;0;0;0;3.222975318;9.29E-06;-9.29E-06;0.33;136;-0.33;2.9247;79;-79;2.33E+02;8.40E+00;-8.40E+00;1.47;4.00E-01;-2.10E-01;1239;;;558.65;446.54;-197.63;31.3;5823;157;-174;4427;101;-188;0.96;261;-0.14;292.27612;39.550179;14.609
4466677;K01338.02;;CANDIDATE;CANDIDATE;999;0;0;0;0;42.0370662;4.28E-04;-4.28E-04;672;2;-517;6282;0.22;-0.22;2.67E+02;1.83E+01;-1.83E+01;1.66;4.50E-01;-2.40E-01;527;;;18.16;14.52;-6.42;14.7;5823;157;-174;4427;101;-188;0.96;261;-0.14;292.27612;39.550179;14.609
4466677;K01338.03;;CANDIDATE;CANDIDATE;754;0;0;0;0;21.0112068;2.91E-04;-2.91E-04;853;16;-598;4507;319;-319;1.64E+02;1.70E+01;-1.70E+01;1.4;3.80E-01;-2.00E-01;663;;;45.79;36.61;-16.2;10.2;5823;157;-174;4427;101;-188;0.96;261;-0.14;292.27612;39.550179;14.609
4135665;K01339.01;Kepler-823 b;CONFIRMED;CANDIDATE;1;0;0;0;0;4.16811839;1.60E-05;-1.60E-05;709;21;-512;2.8084;0.0982;-0.0982;2.63E+02;1.17E+01;-1.17E+01;2.28;3.50E-01;-4.40E-01;1277;;;628.73;256.92;-238.49;26.7;5689;77;-77;4202;162;-108;1313;204;-0.25;284.58255;39.220211;14.801
9269281;K01398.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;5.82348911;1.33E-05;-1.33E-05;877;0.05;-621;2.2441;0.0524;-0.0524;8.89E+02;2.65E+01;-2.65E+01;3;8.70E-01;-2.80E-01;955;;;196.33;170.06;-55.9;38.1;5774;172;-189;4526;48;-192;864;249;-83;285.96786;45.739071;15.898
9100484;K01399.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;8.75059775;3.36E-05;-3.36E-05;0.33;117;-0.33;2.8288;0.0852;-0.0852;8.82E+02;3.54E+01;-3.54E+01;2.27;2.30E-01;-1.30E-01;682;;;51;20.05;-11.97;28.3;4942;177;-177;4599;0.02;-75;779;78;-46;295.76083;45.45739;15.92
9157908;K01400.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;9.41475056;2.30E-05;-2.30E-05;1148;14.56;-77;4736;102;-102;4.83E+02;1.02E+01;-1.02E+01;19.33;6.22E+00;-2.07E+00;962;;;202.58;187.35;-60.97;55.2;6406;158;-206;4436;67;-216;1033;332;-111;293.17416;45.521229;13.66
9030447;K01401.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;0.56669006;1.52E-06;-1.52E-06;0.7102;0.0482;-0.5054;2.1674;0.0666;-0.0666;1.05E+02;2.80E+00;-2.80E+00;1.52;9.70E-01;-2.40E-01;2955;;;18023.71;35863.57;-7051.64;53.8;6899;185;-255;4273;0.09;-0.36;1386;887;-0.22;294.79001;45.391621;13.44
9034103;K01402.01;Kepler-832 b;CONFIRMED;CANDIDATE;1;0;0;0;0;7.13969705;2.90E-05;-2.90E-05;27;425;-27;3981;109;-109;5.13E+02;2.14E+01;-2.14E+01;2.24;6.50E-01;-2.60E-01;965;;;205.23;180.35;-65.83;27.8;6014;190;-211;4486;48;-192;993;286;-114;295.92609;45.383862;15.906
9214942;K01403.01;Kepler-833 b;CONFIRMED;CANDIDATE;1;0;0;0;0;18.75470238;5.27E-05;-5.27E-05;34;432;-34;3.0331;0.0764;-0.0764;9.95E+02;3.44E+01;-3.44E+01;1.67;1.30E-01;-1.80E-01;382;;;5.03;1.8;-1.69;33.2;3976;159;-177;4721;54;-41;0.54;42;-58;290.47995;45.6007;15.473
3858704;K01211.01;;FALSE POSITIVE;FALSE POSITIVE;1;0;0;1;0;3.00363219;1.36E-05;-1.36E-05;727;0;-537;3732;111;-111;1.01E+02;3.20E+00;-3.20E+00;1.43;2.40E-01;-2.40E-01;1571;;;1441.44;643.09;-494.12;38.5;6309;88;-75;4217;149;-108;1.32;224;-224;293.64841;38.976021;12.476
3749134;K01212.01;Kepler-792 b;CONFIRMED;CANDIDATE;997;0;0;0;0;11.30123036;7.53E-05;-7.53E-05;117;329;-117;4022;142;-142;2.77E+02;1.66E+01;-1.66E+01;1.85;2.80E-01;-2.30E-01;852;;;124.42;49.34;-33.76;18.5;5730;77;-77;4.34;0.11;-0.11;1122;169;-138;292.00681;38.820728;14.981
3556220;K01213.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;0.796722833;1.89E-06;-1.89E-06;601;141;-385;2.4551;0.0812;-0.0812;1.07E+02;3.00E+00;-3.00E+00;1.44;2.20E-01;-3.50E-01;2401;;;7844.64;3082.65;-3558.35;43.9;5959;80;-71;4121;231;-99;1334;199;-324;294.35049;38.602131;13.379
3660924;K01214.01;Kepler-793 b;CONFIRMED;CANDIDATE;1;0;0;0;0;4.24153629;2.20E-05;-2.20E-05;257;187;-257;2971;147;-147;1.88E+02;1.24E+01;-1.24E+01;1.44;3.90E-01;-2.80E-01;1177;;;452.95;368.97;-190.84;18;5776;172;-155;4.34;185;-185;1047;283;-206;295.21664;38.77433;14.621
3939150;K01215.01;Kepler-277 b;CONFIRMED;CANDIDATE;1;0;0;0;0;17.32419108;6.37E-05;-6.37E-05;764;148;-531;8045;102;-102;2.41E+02;5.30E+00;-5.30E+00;3.14;4.50E-01;-7.60E-01;964;;;204.1;84.23;-95.49;49.1;5968;120;-108;3972;0.21;-84;1857;264;-452;286.58316;39.077202;13.42
8628758;K01279.01;Kepler-804 b;CONFIRMED;CANDIDATE;1;0;0;0;0;14.37457572;3.31E-05;-3.31E-05;35;384;-35;4.7892;57;-57;3.36E+02;6.60E+00;-6.60E+00;1.94;2.90E-01;-2.40E-01;779;;;87.24;37.61;-25.3;55.2;5768;115;-115;4358;121;-0.11;1067;0.16;-131;293.37225;44.785141;13.749
8628758;K01279.02;Kepler-804 c;CONFIRMED;CANDIDATE;971;0;0;0;0;9.65188331;5.90E-05;-5.90E-05;122;342;-122;4296;161;-161;1.03E+02;5.80E+00;-5.80E+00;1.08;1.60E-01;-1.40E-01;890;;;148.32;63.94;-43.02;19.8;5768;115;-115;4358;121;-0.11;1067;0.16;-131;293.37225;44.785141;13.749
8509361;K01280.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;6.0990118;2.05E-05;-2.05E-05;688;242;-427;3.6112;0.0957;-0.0957;2.28E+02;6.90E+00;-6.90E+00;3.16;7.20E-01;-1.57E+00;1374;;;842.53;591.02;-650.6;39.3;5743;174;-156;3881;517;-138;1971;451;-977;296.71735;44.579659;13.951
8742590;K01281.01;;CANDIDATE;CANDIDATE;989;0;0;0;0;49.4781446;2.01E-04;-2.01E-04;48;0.41;-48;2493;102;-102;4.97E+02;2.80E+01;-2.80E+01;1.88;5.20E-01;-1.70E-01;462;;;10.73;8.53;-2.82;20.4;5776;138;-155;4554;35;-196;849;236;-79;286.96683;44.992489;14.427
8822366;K01282.01;Kepler-805 b;CONFIRMED;CANDIDATE;998;0;0;0;0;30.8639476;1.07E-04;-1.07E-04;907;14;-649;8864;0.11;-0.11;2.57E+02;4.70E+00;-4.70E+00;3.01;1.60E-01;-1.30E-01;743;;;72.05;12.48;-9.15;63;5977;80;-80;4.08;0.02;-18;1571;86;-63;293.22995;45.05331;12.547
8972058;K00159.02;Kepler-115 b;CONFIRMED;CANDIDATE;1;0;0;0;0;2.403640701;7.54E-06;-7.54E-06;918;33;-0.71;1.4012;0.0852;-0.0852;7.49E+01;5.40E+00;-5.40E+00;1.24;2.00E-01;-1.70E-01;1489;;;1164.85;539.01;-365.22;16.3;5881;105;-117;4315;115;-115;1171;196;-161;297.71185;45.261921;13.431
4386059;K01340.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2.90060781;1.39E-05;-1.39E-05;0.47;17;-0.47;2563;137;-137;1.25E+02;7.30E+00;-7.30E+00;1.58;4.70E-01;-3.20E-01;1645;;;1727.31;1549.16;-787.8;20.6;6547;181;-250;4241;132;-198;1371;417;-278;296.43408;39.444069;13.887
4650674;K01341.01;Kepler-824 b;CONFIRMED;CANDIDATE;1;0;0;0;0;4.51436096;1.37E-05;-1.37E-05;118;319;-118;3.0083;0.0742;-0.0742;2.31E+02;9.50E+00;-9.50E+00;1.84;3.10E-01;-2.40E-01;1231;;;543.73;237.3;-151.46;28.4;5940;71;-79;4306;115;-115;1215;207;-155;290.47742;39.73201;14.946
4275721;K01342.01;Kepler-825 b;CONFIRMED;CANDIDATE;808;0;0;0;0;3.77359871;1.23E-05;-1.23E-05;0;424;0;2.7282;0.0772;-0.0772;1.76E+02;7.70E+00;-7.70E+00;1.29;3.30E-01;-1.90E-01;1270;;;614.52;455.61;-223.55;25.6;6224;169;-207;4404;135;-0.18;969;243;-142;294.7699;39.39851;14.207
4275721;K01342.02;Kepler-825 c;CONFIRMED;CANDIDATE;1;0;0;0;0;8.18182189;2.30E-05;-2.30E-05;655;274;-444;2.4566;0.0738;-0.0738;3.00E+02;1.17E+01;-1.17E+01;1.77;4.50E-01;-2.60E-01;981;;;218.9;162.3;-79.63;27.4;6224;169;-207;4404;135;-0.18;969;243;-142;294.7699;39.39851;14.207
8874090;K01404.01;Kepler-834 b;CONFIRMED;CANDIDATE;999;0;0;0;0;13.32389352;4.72E-05;-4.72E-05;73;351;-73;3.2208;0.0921;-0.0921;7.81E+02;3.31E+01;-3.31E+01;1.26;2.30E-01;-3.10E-01;378;;;4.83;3.64;-2.66;25.9;3751;219;-219;4813;104;-85;0.45;82;-0.11;287.05453;45.18037;15.931
11666881;K00167.01;Kepler-480 b;CONFIRMED;CANDIDATE;1;0;0;0;0;4.919584997;4.56E-06;-4.56E-06;243;142;-243;4.1988;0.0253;-0.0253;4.26E+02;3.80E+00;-3.80E+00;2.86;5.00E-01;-3.60E-01;1312;;;702.13;337.95;-208.32;132;6236;111;-124;4246;0.11;-121;1378;241;-175;294.4639;49.765041;13.273
9264949;K01405.01;Kepler-835 b;CONFIRMED;CANDIDATE;996;0;0;0;0;11.41911886;7.77E-05;-7.77E-05;947;0;-662;5135;188;-188;5.09E+02;2.38E+01;-2.38E+01;3.32;1.00E+00;-4.20E-01;921;;;170.33;150.95;-59.64;23.7;6311;177;-243;4398;52;-208;1172;351;-0.15;283.57422;45.734798;15.965
9271752;K01406.01;Kepler-836 b;CONFIRMED;CANDIDATE;1;0;0;0;0;11.36113254;2.41E-05;-2.41E-05;734;0.01;-528;4.1886;0.0592;-0.0592;5.70E+02;1.13E+01;-1.13E+01;2.6;8.60E-01;-2.90E-01;869;;;134.97;132.49;-41.14;57;6244;175;-197;4.46;56;-224;1009;335;-112;287.45279;45.704399;14.63
9007866;K01407.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1.3866358;2.93E-04;-2.93E-04;0.3783;0.0867;-0.3782;4.77;1.1;-1.1;7.01E+01;1.39E+01;-1.39E+01;0.72;2.60E-01;-5.00E-02;1503;;;1205.94;1300.8;-284.84;6.8;5693;164;-153;4551;28;-262;856;0.31;-66;285.98865;45.377811;15.755
9150827;K01408.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;14.53410833;5.02E-05;-5.02E-05;766;166;-524;3.3094;0.0799;-0.0799;5.11E+02;1.75E+01;-1.75E+01;1.36;7.00E-02;-9.00E-02;420;;;7.34;1.33;-1.54;32.5;3957;71;-87;4693;42;-18;553;27;-39;290.29456;45.56461;14.688
3939150;K01215.02;Kepler-277 c;CONFIRMED;CANDIDATE;999;0;0;0;0;33.0063185;1.49E-04;-1.49E-04;0.39;63;-0.39;7118;0.12;-0.12;2.78E+02;7.60E+00;-7.60E+00;3.13;4.50E-01;-7.60E-01;778;;;86.38;35.64;-40.42;38.2;5968;120;-108;3972;0.21;-84;1857;264;-452;286.58316;39.077202;13.42
3839488;K01216.01;Kepler-794 b;CONFIRMED;CANDIDATE;1;0;0;0;0;11.13127159;3.51E-05;-3.51E-05;0.01;0.42;-0.01;4.2372;0.0749;-0.0749;2.11E+02;6.70E+00;-6.70E+00;2.06;3.50E-01;-3.90E-01;952;;;194.31;92.52;-76.47;36.8;5800;105;-117;4202;156;-117;1435;247;-271;288.1337;38.99688;13.459
3542588;K01217.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;3.47143963;2.08E-05;-2.08E-05;719;196;-473;3663;174;-174;9.98E+01;4.40E+00;-4.40E+00;1.19;3.80E-01;-1.50E-01;1358;;;805.05;732.74;-262.04;27.5;6341;153;-191;4409;54;-216;1111;353;-141;290.86142;38.641129;13.599
3442055;K01218.01;Kepler-795 A b;CONFIRMED;CANDIDATE;999;0;0;0;0;29.6193891;1.10E-04;-1.10E-04;46;395;-46;4.9595;0.0926;-0.0926;3.15E+02;8.60E+00;-8.60E+00;1.74;2.40E-01;-1.90E-01;580;;;26.79;10.46;-7.03;42.5;5618;112;-101;4401;0.1;-0.1;996;133;-109;291.01904;38.54557;13.331
3440861;K01219.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;3.50376155;;;;;;3.16;;;;;;;;;;;;;;;;;;;;;;;;;290.66681;38.568329;14.463
12252424;K00153.01;Kepler-113 c;CONFIRMED;CANDIDATE;1;0;0;0;0;8.925079516;5.99E-06;-5.99E-06;0.74;3;-525;2.6766;0.0265;-0.0265;9.78E+02;8.00E+00;-8.00E+00;2.36;1.60E-01;-8.00E-02;628;;;36.89;8.87;-4.88;135.8;4728;94;-94;4628;12;-48;693;49;-21;287.99789;50.944328;13.461
8700771;K01283.01;Kepler-806 b;CONFIRMED;CANDIDATE;998;0;0;0;0;8.0922105;3.32E-05;-3.32E-05;951;7;-695;5.7696;0.0626;-0.0626;6.53E+01;2.00E+00;-2.00E+00;1.44;2.20E-01;-3.40E-01;1089;;;331.65;146.96;-148.67;37.5;5774;115;-92;4106;224;-96;1395;216;-325;296.00711;44.853474;11.731
10960993;K01284.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;1;3.117087797;6.56E-07;-6.56E-07;1255;123;-74;3.06941;0.00907;-0.00907;1.22E+04;3.31E+01;-3.31E+01;88.51;2.37E+01;-3.55E+01;1842;;;2725.12;2167.73;-1877.8;441.7;6338;179;-224;3973;343;-147;2046;547;-0.82;283.31592;48.404873;11.397
6541920;K00157.02;Kepler-11 d;CONFIRMED;CANDIDATE;1;0;0;0;0;22.687155;2.65E-05;-2.65E-05;23;363;-23;5.4921;0.0355;-0.0355;9.60E+02;8.10E+00;-8.10E+00;3.2;2.10E-01;-2.10E-01;653;;;42.95;9.78;-8.01;122.8;5657;113;-101;4364;55;-45;1046;68;-68;297.11511;41.909142;13.709
10599397;K01285.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;0;0.937406378;4.47E-07;-4.47E-07;0.8735;0.0136;-0.0258;1.9515;0.0494;-0.0494;5.08E+03;5.22E+01;-5.22E+01;7.09;2.89E+00;-6.20E-01;1659;;;1790.11;2294.71;-467.98;138.9;5480;196;-161;4529;43;-263;843;344;-74;291.63699;47.83234;14.546
10879208;K01286.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;0.668483615;2.58E-07;-2.58E-07;1269;0.55;-0.11;2.0909;0.0191;-0.0191;2.90E+03;2.15E+01;-2.15E+01;29.53;7.33E+00;-2.44E+00;1832;;;2642.17;1989.39;-673.47;161.2;5546;166;-166;4575;0.04;-0.16;0.81;201;-67;298.25803;48.217361;15.905
10843203;K01287.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4.429633087;3.08E-06;-3.08E-06;1264;4822;-0.15;3.0257;0.0251;-0.0251;6.12E+03;4.48E+01;-4.48E+01;32.12;5.68E+00;-3.05E+00;950;;;192.62;117.24;-55.65;166.3;5344;204;-185;4545;51;-111;809;143;-77;282.23273;48.271198;15.91
4570931;K01343.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;1.544927524;2.74E-06;-2.74E-06;533;2;-462;1.0134;0.0535;-0.0535;1.39E+02;7.00E+00;-7.00E+00;1.39;4.10E-01;-1.90E-01;1824;;;2606.96;2292.85;-914.58;25.4;6309;169;-207;4.34;108;-201;1132;0.34;-157;294.18967;39.617119;13.643
4136466;K01344.01;Kepler-826 b;CONFIRMED;CANDIDATE;999;0;0;0;0;4.48758768;1.66E-05;-1.66E-05;532;406;-332;2874;0.0927;-0.0927;1.12E+02;5.00E+00;-5.00E+00;1.37;2.20E-01;-2.60E-01;1305;;;684.07;305.9;-274.85;25.9;6060;120;-132;4227;168;-112;1257;197;-241;284.86014;39.240551;13.446
